act,hidden_dim,sparse_normalization,dropout_ratio,pos_uk_num,neg_uk_num,pos_kk_num,neg_kk_num,kernel_method,temperature_tau_u,temperature_tau_k,learning_rate,weight_decay,batch_size,test_batch_size,early_stop,num_epochs,patience,anneal_cap,total_anneal_steps,use_default_hp,hp_contrastive_u,weighted_recon,NDCG,RMSE,best_epoch
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,0,800,800,True,5000,100,0.2,0,False,10,1,"[0.2868, 0.0021]","[0.3821, 0]",70.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0,800,800,True,5000,100,0.2,0,False,0.001,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0,800,800,True,5000,100,0.2,0,False,1,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,0,800,800,True,5000,100,0.2,0,False,0.1,1,"[0.3082, 0.0021]","[0.3124, 0]",230.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0,800,800,True,5000,100,0.2,0,False,0.5,1,"[0.0101, 0.0003]","[8.497, 0]",60.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0,800,800,True,5000,100,0.2,0,False,10,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0.0001,800,800,True,5000,100,0.2,0,False,0.1,1,"[0.0062, 0.0002]","[53.6639, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,1e-05,800,800,True,5000,100,0.2,0,False,0.5,1,"[0.3037, 0.0022]","[0.3052, 0]",240.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0.0001,800,800,True,5000,100,0.2,0,False,1,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0.0001,800,800,True,5000,100,0.2,0,False,0.01,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0.0001,800,800,True,5000,100,0.2,0,False,0.5,1,"[0.0017, 0.0001]","[133.0297, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0.0001,800,800,True,5000,100,0.2,0,False,10,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.2,0,False,0.1,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.2,0,False,0.001,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.2,0,False,1,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.2,0,False,0.01,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.2,0,False,0.5,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.2,0,False,10,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,0,800,800,True,5000,100,0.2,0,False,0.001,1,"[0.2999, 0.0021]","[0.3316, 0]",170.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,0,800,800,True,5000,100,0.2,0,False,1,1,"[0.3014, 0.0021]","[0.3253, 0]",230.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,0,800,800,True,5000,100,0.2,0,False,0.01,1,"[0.2981, 0.0021]","[0.3156, 0]",100.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,0,800,800,True,5000,100,0.2,0,False,0.5,1,"[0.299, 0.0021]","[0.2915, 0]",130.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,0.0001,800,800,True,5000,100,0.2,0,False,0.1,1,"[0.303, 0.0021]","[0.3098, 0]",220.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,0.0001,800,800,True,5000,100,0.2,0,False,0.001,1,"[0.299, 0.002]","[0.3031, 0]",180.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,0.0001,800,800,True,5000,100,0.2,0,False,1,1,"[0.2973, 0.0022]","[0.2876, 0]",300.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,0.0001,800,800,True,5000,100,0.2,0,False,0.01,1,"[0.3154, 0.0021]","[0.3012, 0]",270.0
