act,hidden_dim,sparse_normalization,dropout_ratio,pos_uk_num,neg_uk_num,pos_kk_num,neg_kk_num,kernel_method,temperature_tau_u,temperature_tau_k,learning_rate,weight_decay,batch_size,test_batch_size,early_stop,num_epochs,patience,anneal_cap,total_anneal_steps,use_default_hp,hp_contrastive_u,weighted_recon,NDCG,RMSE,best_epoch
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,1e-05,800,800,True,5000,100,0.5,0,False,0.1,1,"[0.2978, 0.002]","[0.3581, 0]",100.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,1e-05,800,800,True,5000,100,0.5,0,False,0.001,1,"[0.2982, 0.002]","[0.3037, 0]",90.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,1e-05,800,800,True,5000,100,0.5,0,False,1.0,1,"[0.3014, 0.002]","[0.3277, 0]",150.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,1e-05,800,800,True,5000,100,0.5,0,False,10.0,1,"[0.2935, 0.002]","[0.3605, 0]",100.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,1e-05,800,800,True,5000,100,0.5,0,False,0.01,1,"[0.2936, 0.0021]","[0.3487, 0]",90.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,1e-05,800,800,True,5000,100,0.5,0,False,0.5,1,"[0.3023, 0.0021]","[0.3451, 0]",100.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,0.0001,800,800,True,5000,100,0.5,0,False,0.1,1,"[0.2995, 0.0021]","[0.3377, 0]",100.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,0.0001,800,800,True,5000,100,0.5,0,False,0.001,1,"[0.2962, 0.0021]","[0.3407, 0]",100.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.01,0.0,800,800,True,5000,100,0.5,0,False,0.1,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,0.0001,800,800,True,5000,100,0.5,0,False,10.0,1,"[0.2915, 0.0021]","[0.3475, 0]",180.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,0.0001,800,800,True,5000,100,0.5,0,False,0.01,1,"[0.306, 0.002]","[0.3008, 0]",170.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,0.0001,800,800,True,5000,100,0.5,0,False,0.5,1,"[0.3047, 0.002]","[0.3306, 0]",110.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,0.0,800,800,True,5000,100,0.5,0,False,0.1,1,"[0.2972, 0.0021]","[0.3464, 0]",90.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,0.0,800,800,True,5000,100,0.5,0,False,0.001,1,"[0.3051, 0.0021]","[0.2814, 0]",160.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,0.0,800,800,True,5000,100,0.5,0,False,1.0,1,"[0.293, 0.0021]","[0.3078, 0]",270.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.5,0,False,10.0,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,0.0,800,800,True,5000,100,0.5,0,False,0.01,1,"[0.2913, 0.0022]","[0.2716, 0]",90.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,0.0,800,800,True,5000,100,0.5,0,False,0.5,1,"[0.296, 0.002]","[0.2952, 0]",130.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.0001,1e-05,800,800,True,5000,100,0.5,0,False,0.1,1,"[0.3121, 0.0021]","[0.3004, 0]",230.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.5,0,False,0.001,1,"[0.3117, 0.0021]","[0.3026, 0]",230.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.0001,1e-05,800,800,True,5000,100,0.5,0,False,1.0,1,"[0.3072, 0.0021]","[0.3162, 0]",250.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.0001,1e-05,800,800,True,5000,100,0.5,0,False,10.0,1,"[0.3025, 0.0021]","[0.3106, 0]",330.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.0001,1e-05,800,800,True,5000,100,0.5,0,False,0.01,1,"[0.3092, 0.0021]","[0.2912, 0]",160.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.5,0,False,0.01,1,"[0.3091, 0.0021]","[0.3054, 0]",140.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.5,0,False,0.1,1,"[0.3122, 0.0021]","[0.3207, 0]",310.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.0001,0.0,800,800,True,5000,100,0.5,0,False,0.001,1,"[0.3102, 0.0021]","[0.2999, 0]",230.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.5,0,False,1.0,1,"[0.3104, 0.0021]","[0.319, 0]",220.0
