act,hidden_dim,sparse_normalization,dropout_ratio,pos_uk_num,neg_uk_num,pos_kk_num,neg_kk_num,kernel_method,temperature_tau_u,temperature_tau_k,learning_rate,weight_decay,batch_size,test_batch_size,early_stop,num_epochs,patience,anneal_cap,total_anneal_steps,use_default_hp,hp_contrastive_u,weighted_recon,NDCG,RMSE,best_epoch
tanh,100,False,0,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.1,0,False,1,1,"[0.3, 0.0022]","[0.3056, 0]",280.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.1,0,False,0.001,1,"[0.3082, 0.0021]","[0.2834, 0]",130.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.1,0,False,10,1,"[0.2943, 0.0021]","[0.3098, 0]",250.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.1,0,False,0.5,1,"[0.3014, 0.0022]","[0.2963, 0]",260.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.1,0,False,0.1,1,"[0.3, 0.0022]","[0.3021, 0]",120.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.1,0,False,0.01,1,"[0.3093, 0.0022]","[0.2796, 0]",260.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.0001,1e-05,800,800,True,5000,100,0.1,0,False,1,1,"[0.3043, 0.0022]","[0.3041, 0]",400.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.0001,1e-05,800,800,True,5000,100,0.1,0,False,0.001,1,"[0.3017, 0.0022]","[0.2869, 0]",190.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.0001,1e-05,800,800,True,5000,100,0.1,0,False,10,1,"[0.296, 0.0021]","[0.3107, 0]",400.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.0001,1e-05,800,800,True,5000,100,0.1,0,False,0.5,1,"[0.3017, 0.0022]","[0.2989, 0]",240.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.0001,1e-05,800,800,True,5000,100,0.1,0,False,0.1,1,"[0.303, 0.0023]","[0.2831, 0]",260.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.0001,1e-05,800,800,True,5000,100,0.1,0,False,0.01,1,"[0.307, 0.0022]","[0.2887, 0]",230.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,1e-05,800,800,True,5000,100,0.1,0,False,10,1,"[0.2934, 0.0021]","[0.3059, 0]",180.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.0001,0.0,800,800,True,5000,100,0.1,0,False,0.001,1,"[0.3079, 0.0022]","[0.289, 0]",180.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.0001,0.0,800,800,True,5000,100,0.1,0,False,10,1,"[0.294, 0.0021]","[0.3124, 0]",180.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.0001,0.0,800,800,True,5000,100,0.1,0,False,0.5,1,"[0.3039, 0.0022]","[0.3011, 0]",160.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.0001,0.0,800,800,True,5000,100,0.1,0,False,0.1,1,"[0.306, 0.0022]","[0.2905, 0]",190.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.0001,0.0,800,800,True,5000,100,0.1,0,False,0.01,1,"[0.3017, 0.0023]","[0.295, 0]",260.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.01,0.0001,800,800,True,5000,100,0.1,0,False,1,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.01,0.0001,800,800,True,5000,100,0.1,0,False,0.001,1,"[0.1967, 0.0018]","[0.3737, 0]",60.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.01,0.0001,800,800,True,5000,100,0.1,0,False,10,1,"[0.0062, 0.0002]","[1689.8572, 0]",90.0
