act,hidden_dim,sparse_normalization,dropout_ratio,pos_uk_num,neg_uk_num,pos_kk_num,neg_kk_num,kernel_method,temperature_tau_u,temperature_tau_k,learning_rate,weight_decay,batch_size,test_batch_size,early_stop,num_epochs,patience,anneal_cap,total_anneal_steps,use_default_hp,hp_contrastive_u,weighted_recon,NDCG,RMSE,best_epoch
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.0001,0,800,800,True,5000,100,0.5,0,False,0.01,1,"[0.2961, 0.0022]","[0.3093, 0]",210.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.0001,1e-05,800,800,True,5000,100,0.5,0,False,0.001,1,"[0.298, 0.0022]","[0.3312, 0]",220.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.0001,1e-05,800,800,True,5000,100,0.5,0,False,0.01,1,"[0.2974, 0.0022]","[0.3095, 0]",390.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.0001,1e-05,800,800,True,5000,100,0.5,0,False,0.1,1,"[0.3021, 0.0021]","[0.322, 0]",220.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.0001,1e-05,800,800,True,5000,100,0.5,0,False,1.0,1,"[0.3013, 0.0022]","[0.3496, 0]",180.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.0001,1e-05,800,800,True,5000,100,0.5,0,False,0.5,1,"[0.2991, 0.0021]","[0.3534, 0]",120.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.0001,0,800,800,True,5000,100,0.5,0,False,10.0,1,"[0.2959, 0.0021]","[0.3309, 0]",390.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.0001,0,800,800,True,5000,100,0.5,0,False,0.001,1,"[0.3056, 0.0021]","[0.3295, 0]",200.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.0001,0,800,800,True,5000,100,0.5,0,False,0.01,1,"[0.3002, 0.0022]","[0.3164, 0]",150.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.0001,0,800,800,True,5000,100,0.5,0,False,0.1,1,"[0.2974, 0.0022]","[0.3371, 0]",180.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.0001,0,800,800,True,5000,100,0.5,0,False,1.0,1,"[0.2983, 0.0022]","[0.3309, 0]",260.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.0001,0,800,800,True,5000,100,0.5,0,False,0.5,1,"[0.2996, 0.0022]","[0.3278, 0]",180.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.5,0,False,10.0,1,"[0.2962, 0.0021]","[0.3281, 0]",480.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.5,0,False,0.001,1,"[0.2949, 0.0022]","[0.3334, 0]",90.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.5,0,False,0.01,1,"[0.2992, 0.0022]","[0.3157, 0]",190.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.5,0,False,1.0,1,"[0.2981, 0.0022]","[0.3394, 0]",180.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.5,0,False,0.1,1,"[0.2974, 0.0022]","[0.327, 0]",140.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.5,0,False,0.5,1,"[0.2987, 0.0022]","[0.3369, 0]",210.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.5,0,False,10.0,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.5,0,False,0.001,1,"[0.1949, 0.0019]","[0.3728, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.5,0,False,0.01,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.5,0,False,0.1,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.5,0,False,1.0,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.5,0,False,0.5,1,"[0.0227, 0.0004]","[641.8592, 0]",70.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0,800,800,True,5000,100,0.5,0,False,10.0,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0,800,800,True,5000,100,0.5,0,False,0.001,1,"[0.0047, 0.0002]","[211.4898, 0]",70.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.001,1e-05,800,800,True,5000,100,0.5,0,False,10.0,1,"[0.2843, 0.002]","[0.2969, 0]",210.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0,800,800,True,5000,100,0.5,0,False,0.1,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.001,1e-05,800,800,True,5000,100,0.5,0,False,0.1,1,"[0.2943, 0.0021]","[0.3244, 0]",100.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0,800,800,True,5000,100,0.5,0,False,0.5,1,"[0.0068, 0.0002]","[15.4995, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0.0001,800,800,True,5000,100,0.5,0,False,10.0,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0.0001,800,800,True,5000,100,0.5,0,False,0.001,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0.0001,800,800,True,5000,100,0.5,0,False,0.01,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0.0001,800,800,True,5000,100,0.5,0,False,0.1,1,"[0.0068, 0.0002]","[13.6805, 0]",100.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0.0001,800,800,True,5000,100,0.5,0,False,1.0,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0.0001,800,800,True,5000,100,0.5,0,False,0.5,1,"[0.0096, 0.0002]","[13.8707, 0]",50.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.01,0,800,800,True,5000,100,0.5,0,False,0.01,1,"[0.1418, 0.0014]","[0.3667, 0]",60.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,1e-05,800,800,True,5000,100,0.5,0,False,0.001,1,"[0.3049, 0.002]","[0.3256, 0]",190.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,1e-05,800,800,True,5000,100,0.5,0,False,0.01,1,"[0.301, 0.002]","[0.2929, 0]",220.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,1e-05,800,800,True,5000,100,0.5,0,False,0.1,1,"[0.3038, 0.002]","[0.3872, 0]",100.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,1e-05,800,800,True,5000,100,0.5,0,False,1.0,1,"[0.3021, 0.0021]","[0.3533, 0]",100.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,1e-05,800,800,True,5000,100,0.5,0,False,0.5,1,"[0.3025, 0.0021]","[0.3025, 0]",120.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,0,800,800,True,5000,100,0.5,0,False,10.0,1,"[0.2896, 0.0021]","[0.3124, 0]",250.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,0,800,800,True,5000,100,0.5,0,False,0.001,1,"[0.3095, 0.002]","[0.3268, 0]",190.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,0,800,800,True,5000,100,0.5,0,False,0.01,1,"[0.3, 0.0021]","[0.3238, 0]",90.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,0,800,800,True,5000,100,0.5,0,False,0.1,1,"[0.2939, 0.0021]","[0.3769, 0]",100.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,0,800,800,True,5000,100,0.5,0,False,1.0,1,"[0.3011, 0.0021]","[0.3039, 0]",190.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,0,800,800,True,5000,100,0.5,0,False,0.5,1,"[0.2985, 0.0021]","[0.3375, 0]",90.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,0.0001,800,800,True,5000,100,0.5,0,False,10.0,1,"[0.2883, 0.0021]","[0.3223, 0]",170.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.01,0.0001,800,800,True,5000,100,0.5,0,False,0.5,1,"[0.1363, 0.0015]","[0.3751, 0]",60.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,0.0001,800,800,True,5000,100,0.5,0,False,0.01,1,"[0.3032, 0.0021]","[0.3201, 0]",220.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,0.0001,800,800,True,5000,100,0.5,0,False,0.1,1,"[0.3029, 0.002]","[0.2979, 0]",220.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,0.0001,800,800,True,5000,100,0.5,0,False,1.0,1,"[0.2967, 0.0021]","[0.3153, 0]",230.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,0.0001,800,800,True,5000,100,0.5,0,False,0.5,1,"[0.3044, 0.0021]","[0.2878, 0]",140.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.0001,1e-05,800,800,True,5000,100,0.5,0,False,10.0,1,"[0.2976, 0.0021]","[0.3408, 0]",320.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.0001,1e-05,800,800,True,5000,100,0.5,0,False,10.0,1,"[0.2924, 0.0021]","[0.3345, 0]",230.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.0001,0,800,800,True,5000,100,0.5,0,False,0.1,1,"[0.3017, 0.0022]","[0.3258, 0]",200.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.0001,0,800,800,True,5000,100,0.5,0,False,1.0,1,"[0.2957, 0.0022]","[0.3337, 0]",260.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.0001,0,800,800,True,5000,100,0.5,0,False,0.5,1,"[0.2967, 0.0022]","[0.3407, 0]",170.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.5,0,False,10.0,1,"[0.2942, 0.0021]","[0.3392, 0]",260.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.5,0,False,0.001,1,"[0.2987, 0.0021]","[0.3252, 0]",230.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.5,0,False,1.0,1,"[0.2984, 0.0022]","[0.3371, 0]",230.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.5,0,False,0.5,1,"[0.2965, 0.0022]","[0.333, 0]",210.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.5,0,False,10.0,1,"[0.0092, 0.0002]","[7847.7845, 0]",160.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.5,0,False,0.001,1,"[0.1674, 0.0017]","[0.3729, 0]",80.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.5,0,False,0.01,1,"[0.1602, 0.0016]","[0.3233, 0]",60.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.5,0,False,0.1,1,"[0.0236, 0.0005]","[389.3415, 0]",70.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.5,0,False,1.0,1,"[0.0059, 0.0002]","[1648.5794, 0]",50.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.5,0,False,0.5,1,"[0.007, 0.0002]","[1512.5607, 0]",60.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.01,0,800,800,True,5000,100,0.5,0,False,10.0,1,"[0.0109, 0.0002]","[3843.9939, 0]",170.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.01,0,800,800,True,5000,100,0.5,0,False,0.001,1,"[0.0164, 0.0004]","[9303.4603, 0]",60.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.01,0,800,800,True,5000,100,0.5,0,False,0.1,1,"[0.0082, 0.0002]","[1413.1512, 0]",200.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.01,0,800,800,True,5000,100,0.5,0,False,1.0,1,"[0.0072, 0.0002]","[6610.07, 0]",160.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,0.0001,800,800,True,5000,100,0.5,0,False,0.001,1,"[0.3006, 0.0021]","[0.3421, 0]",110.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.001,1e-05,800,800,True,5000,100,0.5,0,False,0.001,1,"[0.2939, 0.0021]","[0.3011, 0]",260.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.001,1e-05,800,800,True,5000,100,0.5,0,False,0.01,1,"[0.2875, 0.0022]","[0.3467, 0]",70.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.001,1e-05,800,800,True,5000,100,0.5,0,False,1.0,1,"[0.2958, 0.002]","[0.347, 0]",90.0
